Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Oriental Turtle-Dove,0.0,0.013289,0.0031546,0.0049628,0.0031746,0.0037879,0.0,0.0029762,0.003937,0.0076923,0.002994,0.0
Eurasian Collared-Dove,0.0827586,0.1295681,0.1135647,0.0918114,0.1269841,0.1212121,0.0987124,0.125,0.1299213,0.1115385,0.1257485,0.1097257
Red Collared-Dove,0.0413793,0.1096346,0.0694006,0.0496278,0.0761905,0.0757576,0.0386266,0.0714286,0.0590551,0.0653846,0.0598802,0.0648379
Spotted Dove,0.437931,0.5647841,0.5173502,0.5136476,0.4571429,0.5113636,0.5321888,0.514881,0.4055118,0.4230769,0.4730539,0.4812968
Asian Emerald Dove,0.0034483,0.0066445,0.0189274,0.0049628,0.0285714,0.0151515,0.0386266,0.0386905,0.015748,0.0115385,0.008982,0.0074813
Orange-breasted Green-Pigeon,0.0034483,0.0066445,0.0,0.0,0.0031746,0.0075758,0.0042918,0.0,0.0015,0.0038462,0.0,0.0049875
Ashy-headed Green-Pigeon,0.0,0.0033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024938
Thick-billed Green-Pigeon,0.0,0.0033223,0.0031546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-footed Green-Pigeon,0.0896552,0.1362126,0.1514196,0.1116625,0.1206349,0.1136364,0.1545064,0.1428571,0.1220472,0.1230769,0.1167665,0.0972569
green-pigeon sp.,0.0068966,0.0033223,0.0,0.0,0.0,0.0,0.0042918,0.0059524,0.003937,0.0038462,0.005988,0.0
pigeon/dove sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greater Coucal,0.0275862,0.076412,0.0694006,0.0421836,0.0666667,0.094697,0.0815451,0.1011905,0.1220472,0.1076923,0.1047904,0.1296758
Lesser Coucal,0.0,0.0033223,0.0,0.0049628,0.015873,0.0265152,0.0042918,0.0089286,0.0275591,0.0192308,0.0149701,0.0174564
coucal sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green-billed Malkoha,0.0068966,0.0199336,0.0063091,0.0148883,0.0,0.0075758,0.0128755,0.0119048,0.007874,0.0038462,0.011976,0.0099751
Chestnut-winged Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pied Cuckoo,0.0172414,0.013289,0.0063091,0.0,0.0031746,0.0,0.0042918,0.0,0.0015,0.0,0.002994,0.0
Asian Koel,0.2172414,0.2790698,0.2334385,0.2009926,0.1555556,0.1856061,0.2188841,0.1577381,0.1732283,0.1,0.1137725,0.1221945
Violet Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banded Bay Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plaintive Cuckoo,0.0241379,0.0265781,0.022082,0.0148883,0.0095238,0.0151515,0.0214592,0.0119048,0.011811,0.0230769,0.0179641,0.0299252
Gray-bellied Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024938
Plaintive/Gray-bellied Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Square-tailed Drongo-Cuckoo,0.0,0.0033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Large Hawk-Cuckoo,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Hawk-Cuckoo,0.0344828,0.0531561,0.0567823,0.0347395,0.0761905,0.0681818,0.0729614,0.077381,0.0511811,0.0692308,0.0239521,0.0673317
hawk-cuckoo sp.,0.0,0.0033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Cuckoo,0.0,0.0,0.0,0.0,0.0063492,0.0,0.0042918,0.0029762,0.0,0.0015,0.002994,0.0049875
Common Cuckoo,0.0137931,0.0099668,0.0063091,0.0024814,0.0031746,0.0,0.0042918,0.0,0.0,0.0,0.0,0.0
Cuculus sp.,0.0068966,0.0066445,0.0094637,0.0,0.0,0.0037879,0.0,0.0,0.0,0.0038462,0.0,0.0
Great Eared-Nightjar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Large-tailed Nightjar,0.0068966,0.0265781,0.0126183,0.0049628,0.0063492,0.0037879,0.0042918,0.0208333,0.019685,0.0192308,0.0,0.0174564
nightjar sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hodgson's Frogmouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himalayan Swiftlet,0.0,0.0,0.0,0.0,0.0,0.0075758,0.0042918,0.0,0.0,0.0038462,0.005988,0.0
Pacific Swift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
House Swift,0.4655172,0.4152824,0.466877,0.4764268,0.3619048,0.344697,0.360515,0.297619,0.2874016,0.2307692,0.260479,0.2044888
Asian Palm Swift,0.3241379,0.3654485,0.384858,0.3151365,0.2253968,0.2727273,0.3218884,0.3035714,0.2440945,0.2384615,0.251497,0.2518703
swift sp.,0.0034483,0.0066445,0.0031546,0.0,0.0031746,0.0015,0.0,0.0,0.003937,0.0076923,0.0015,0.0049875
Crested Treeswift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown-cheeked Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002994,0.0
Slaty-breasted Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937,0.0,0.0,0.0
Eurasian Moorhen,0.0,0.0033223,0.022082,0.0024814,0.0063492,0.0113636,0.0171674,0.0357143,0.0354331,0.0384615,0.0329341,0.0349127
Eurasian Coot,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0042918,0.0089286,0.011811,0.0,0.005988,0.0
Gray-headed Swamphen,0.0206897,0.013289,0.0252366,0.0049628,0.0063492,0.0113636,0.0,0.0,0.0,0.0038462,0.0,0.0024938
Watercock,0.0,0.0,0.0031546,0.0,0.0,0.0037879,0.0,0.0059524,0.007874,0.0,0.0,0.0
White-breasted Waterhen,0.0724138,0.1495017,0.126183,0.1066998,0.0984127,0.1590909,0.1072961,0.1607143,0.1338583,0.1192308,0.1017964,0.1296758
Ruddy-breasted Crake,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0059524,0.0,0.0,0.0,0.0
Brown Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937,0.0,0.0,0.0
Baillon's Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0042918,0.0089286,0.011811,0.0038462,0.0,0.0
rail/crake sp.,0.0034483,0.0,0.0,0.0,0.0,0.0,0.0042918,0.0029762,0.003937,0.0,0.0,0.0
Black-winged Stilt,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0029762,0.0,0.0,0.0,0.0
Pied Avocet,0.0,0.0,0.0031546,0.0024814,0.0063492,0.0075758,0.0,0.0029762,0.0,0.0,0.002994,0.0
Black-bellied Plover,0.0,0.0,0.0031546,0.0,0.0,0.0037879,0.0,0.0,0.0,0.0,0.0,0.0
Pacific Golden-Plover,0.0,0.0033223,0.0031546,0.0024814,0.0031746,0.0113636,0.0085837,0.0029762,0.011811,0.0,0.0,0.0024938
Little Ringed Plover,0.0068966,0.013289,0.0473186,0.0521092,0.0603175,0.0719697,0.0386266,0.0595238,0.0629921,0.0730769,0.0598802,0.042394
River Lapwing,0.0,0.0,0.0,0.0024814,0.0,0.0,0.0,0.0,0.0,0.0038462,0.0015,0.0
Yellow-wattled Lapwing,0.0034483,0.0232558,0.0126183,0.0024814,0.0126984,0.0113636,0.0171674,0.0208333,0.003937,0.0153846,0.005988,0.0149626
Gray-headed Lapwing,0.0896552,0.1295681,0.1104101,0.0620347,0.0666667,0.0681818,0.0472103,0.0446429,0.0551181,0.0576923,0.0508982,0.0399002
Red-wattled Lapwing,0.0655172,0.0730897,0.0851735,0.0992556,0.1015873,0.094697,0.0643777,0.0744048,0.0472441,0.0961538,0.0748503,0.0648379
lapwing sp.,0.0034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0059524,0.0,0.0,0.0,0.0
Tibetan Sand-Plover,0.0,0.0,0.0,0.0024814,0.0,0.0037879,0.0,0.0,0.003937,0.0,0.0,0.0049875
sand-plover sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentish Plover,0.0,0.0066445,0.0157729,0.0198511,0.0126984,0.0151515,0.0042918,0.0059524,0.007874,0.0038462,0.008982,0.0049875
plover sp.,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0029762,0.0,0.0,0.0,0.0
Greater Painted-Snipe,0.0034483,0.0166113,0.0,0.0024814,0.0063492,0.0037879,0.0,0.0059524,0.019685,0.0192308,0.008982,0.0049875
Pheasant-tailed Jacana,0.0034483,0.0,0.0063091,0.0024814,0.0063492,0.0151515,0.0042918,0.0208333,0.0275591,0.0038462,0.0179641,0.0049875
Bronze-winged Jacana,0.0551724,0.089701,0.0977918,0.0843672,0.0539683,0.1098485,0.0643777,0.0982143,0.1456693,0.0961538,0.1257485,0.1321696
Whimbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Curlew,0.0,0.0,0.0,0.0,0.0,0.0075758,0.0042918,0.0029762,0.0,0.0,0.002994,0.0
Black-tailed Godwit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937,0.0,0.002994,0.0
Jack Snipe,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0,0.007874,0.0,0.0,0.0
Wood Snipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024938
Pin-tailed Snipe,0.0,0.0199336,0.0031546,0.0,0.0063492,0.0151515,0.0042918,0.0238095,0.0393701,0.0269231,0.0329341,0.0249377
Swinhoe's/Pin-tailed Snipe,0.0034483,0.0066445,0.0063091,0.0049628,0.0,0.0075758,0.0128755,0.0029762,0.0,0.0038462,0.005988,0.0
Common Snipe,0.0034483,0.0199336,0.0189274,0.0173697,0.015873,0.0265152,0.0214592,0.0267857,0.0472441,0.0307692,0.0538922,0.0249377
snipe sp.,0.0034483,0.0033223,0.0031546,0.0099256,0.0,0.0037879,0.0,0.0059524,0.0,0.0230769,0.002994,0.0074813
Red-necked Phalarope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Sandpiper,0.0137931,0.0631229,0.0725552,0.0545906,0.0380952,0.0643939,0.0386266,0.0505952,0.0826772,0.0923077,0.0868263,0.0623441
Green Sandpiper,0.0241379,0.0631229,0.0757098,0.0496278,0.0698413,0.0643939,0.0515021,0.047619,0.0787402,0.0884615,0.0928144,0.0448878
Marsh Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059524,0.007874,0.0038462,0.002994,0.0
Wood Sandpiper,0.0034483,0.013289,0.0031546,0.0124069,0.015873,0.0340909,0.0128755,0.0327381,0.0590551,0.0384615,0.0508982,0.032419
Common Redshank,0.0034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937,0.0,0.0,0.0024938
Spotted Redshank,0.0,0.0,0.0,0.0,0.0,0.0037879,0.0042918,0.0059524,0.015748,0.0,0.002994,0.0
Common Greenshank,0.0,0.0,0.0031546,0.0099256,0.0031746,0.0037879,0.0085837,0.0119048,0.023622,0.0076923,0.0149701,0.0049875
Tringa sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024938
Ruff,0.0,0.0,0.0,0.0024814,0.0031746,0.0075758,0.0,0.0029762,0.007874,0.0,0.008982,0.0
Curlew Sandpiper,0.0,0.0,0.0031546,0.0,0.0031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Temminck's Stint,0.0034483,0.0066445,0.0157729,0.0124069,0.015873,0.0227273,0.0085837,0.0297619,0.019685,0.0269231,0.0209581,0.0174564
Red-necked Stint,0.0,0.0,0.0,0.0,0.0031746,0.0037879,0.0,0.0,0.0,0.0038462,0.002994,0.0024938
Dunlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029762,0.0,0.0038462,0.002994,0.0
Little Stint,0.0,0.0,0.0094637,0.0124069,0.0126984,0.0113636,0.0085837,0.0089286,0.007874,0.0038462,0.0149701,0.0074813
Red-necked/Little Stint,0.0,0.0,0.0,0.0,0.0,0.0037879,0.0,0.0,0.0,0.0,0.0,0.0024938
Barred Buttonquail,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0029762,0.0,0.0,0.0,0.0
buttonquail sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Small Pratincole,0.0,0.0066445,0.0157729,0.0223325,0.0095238,0.0113636,0.0,0.0178571,0.007874,0.0038462,0.005988,0.0099751
Oriental Pratincole,0.0034483,0.0,0.0126183,0.0049628,0.0,0.0037879,0.0,0.0029762,0.0,0.0,0.002994,0.0
shorebird sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0042918,0.0029762,0.0,0.0,0.0,0.0
Black-headed Gull,0.0,0.0,0.0063091,0.0099256,0.015873,0.0189394,0.0171674,0.0238095,0.011811,0.0038462,0.005988,0.0074813
Brown-headed Gull,0.0,0.0066445,0.0063091,0.0297767,0.0190476,0.0378788,0.0171674,0.0357143,0.007874,0.0076923,0.0209581,0.0149626
Pallas's Gull,0.0,0.0,0.0094637,0.0173697,0.015873,0.0151515,0.0042918,0.0089286,0.003937,0.0,0.0,0.0024938
Lesser Black-backed Gull,0.0,0.0,0.0031546,0.0099256,0.0,0.0075758,0.0042918,0.0059524,0.0,0.0,0.0,0.0
gull sp.,0.0,0.0033223,0.0,0.0,0.0031746,0.0037879,0.0,0.0,0.0,0.0,0.0,0.0
Indian Skimmer,0.0,0.0,0.0031546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sooty Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridled Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937,0.0,0.0,0.0
Gull-billed Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937,0.0,0.0,0.0
Caspian Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whiskered Tern,0.0034483,0.0033223,0.0031546,0.0074442,0.0,0.0151515,0.0,0.0119048,0.015748,0.0076923,0.0239521,0.0149626
River Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Tern,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tern sp.,0.0,0.0,0.0015,0.0,0.0,0.0037879,0.0,0.0,0.0,0.0038462,0.0,0.0
Little Grebe,0.0015,0.0199336,0.022082,0.0173697,0.0190476,0.030303,0.0300429,0.0416667,0.0511811,0.0538462,0.0419162,0.0448878
Great Crested Grebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0029762,0.0,0.0,0.002994,0.0049875
Eared Grebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilson's Storm-Petrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jouanin's Petrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wedge-tailed Shearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-tailed Shearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Openbill,0.0,0.0099668,0.0157729,0.0347395,0.0063492,0.0189394,0.0515021,0.0446429,0.0866142,0.0730769,0.0718563,0.0972569
Black Stork,0.0034483,0.0,0.0,0.0,0.0,0.0037879,0.0085837,0.0029762,0.003937,0.0,0.0,0.0024938
Asian Woolly-necked Stork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988,0.0049875
Lesser Adjutant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Painted Stork,0.0,0.0,0.0,0.0024814,0.0031746,0.0075758,0.0042918,0.0,0.0,0.0,0.0,0.0
Oriental Darter,0.0,0.0,0.0031546,0.0024814,0.0,0.0037879,0.0,0.0208333,0.011811,0.0,0.011976,0.0099751
Little Cormorant,0.3517241,0.4817276,0.5078864,0.4367246,0.4444444,0.4772727,0.3948498,0.3988095,0.4173228,0.3346154,0.3772455,0.3366584
Great Cormorant,0.0034483,0.0099668,0.0063091,0.0099256,0.0253968,0.0492424,0.0343348,0.014881,0.003937,0.0307692,0.0179641,0.0099751
Indian Cormorant,0.0,0.0033223,0.0,0.0024814,0.0031746,0.0,0.0042918,0.0,0.003937,0.0,0.002994,0.0
cormorant sp.,0.0034483,0.0,0.0,0.0024814,0.0,0.0,0.0128755,0.0089286,0.019685,0.0038462,0.0,0.0024938
Glossy Ibis,0.0,0.0033223,0.0,0.0,0.0,0.0037879,0.0042918,0.0,0.003937,0.0,0.011976,0.0
Black-headed Ibis,0.0,0.0066445,0.0015,0.0049628,0.0063492,0.0113636,0.0,0.0059524,0.011811,0.0,0.005988,0.0099751
Black Bittern,0.0172414,0.0099668,0.0157729,0.0074442,0.0,0.0,0.0,0.0059524,0.0,0.0,0.0,0.0
Cinnamon Bittern,0.0068966,0.0166113,0.0031546,0.0074442,0.0031746,0.0037879,0.0042918,0.0029762,0.015748,0.0115385,0.005988,0.0015
Yellow Bittern,0.0413793,0.0697674,0.0315457,0.0297767,0.015873,0.0227273,0.0085837,0.0208333,0.0314961,0.0230769,0.0209581,0.0224439
small bittern sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-crowned Night Heron,0.0896552,0.0963455,0.0883281,0.0967742,0.0888889,0.0871212,0.0686695,0.0357143,0.0511811,0.0192308,0.0329341,0.0224439
Little Egret,0.1172414,0.166113,0.170347,0.1985112,0.1714286,0.1893939,0.1459227,0.1636905,0.2165354,0.1769231,0.1766467,0.1870324
Striated Heron,0.0655172,0.076412,0.0599369,0.0645161,0.0539683,0.0530303,0.0214592,0.0416667,0.0787402,0.0384615,0.0419162,0.0349127
Indian Pond-Heron,0.2758621,0.3820598,0.3974763,0.3176179,0.3142857,0.405303,0.3390558,0.3303571,0.3700787,0.3461538,0.3592814,0.4064838
pond-heron sp.,0.0586207,0.0531561,0.0504732,0.0496278,0.0412698,0.0454545,0.0429185,0.0178571,0.019685,0.0153846,0.0209581,0.0
Eastern Cattle-Egret,0.0965517,0.2126246,0.1419558,0.1588089,0.1301587,0.2083333,0.1716738,0.1934524,0.2125984,0.2115385,0.2215569,0.2169576
Great Egret,0.0344828,0.0531561,0.0504732,0.0620347,0.0761905,0.0757576,0.0600858,0.0892857,0.1102362,0.0846154,0.1257485,0.0997506
Medium Egret,0.0206897,0.0564784,0.0347003,0.0322581,0.0380952,0.0416667,0.0386266,0.0505952,0.0433071,0.0346154,0.0449102,0.032419
Gray Heron,0.0034483,0.0166113,0.0378549,0.0694789,0.0761905,0.0871212,0.055794,0.0744048,0.0866142,0.0769231,0.0988024,0.0598504
Purple Heron,0.0068966,0.013289,0.0031546,0.0074442,0.0031746,0.0189394,0.0085837,0.0119048,0.011811,0.0115385,0.005988,0.0024938
Goliath Heron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0
heron sp.,0.0068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0029762,0.003937,0.0,0.0015,0.0
white egret sp.,0.0034483,0.0099668,0.0126183,0.0099256,0.0,0.0151515,0.0085837,0.0059524,0.003937,0.0076923,0.005988,0.0049875
Great White Pelican,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937,0.0,0.0,0.0
Osprey,0.0103448,0.0099668,0.0189274,0.0198511,0.0190476,0.0227273,0.0171674,0.0208333,0.0354331,0.0153846,0.0359281,0.0199501
Black-winged Kite,0.0413793,0.0564784,0.0820189,0.0545906,0.0571429,0.0530303,0.0214592,0.0357143,0.0314961,0.0269231,0.0508982,0.0274314
Jerdon's Baza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029762,0.0,0.0,0.0,0.0
Black Baza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038462,0.0,0.0
Oriental Honey-buzzard,0.0172414,0.0232558,0.0410095,0.0297767,0.031746,0.0568182,0.0343348,0.0416667,0.019685,0.0230769,0.0269461,0.0099751
Himalayan Griffon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0049875
White-rumped Vulture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gyps sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038462,0.0,0.0
Crested Serpent-Eagle,0.0137931,0.0033223,0.0063091,0.0124069,0.0126984,0.0037879,0.0042918,0.0059524,0.011811,0.0115385,0.011976,0.0174564
Short-toed Snake-Eagle,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0
Changeable Hawk-Eagle,0.0034483,0.0033223,0.0063091,0.0,0.0095238,0.0,0.0,0.0029762,0.0,0.0038462,0.002994,0.0024938
Black Eagle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Spotted Eagle,0.0034483,0.0066445,0.0063091,0.0124069,0.0063492,0.0037879,0.0042918,0.0029762,0.011811,0.0038462,0.002994,0.0024938
Greater Spotted Eagle,0.0,0.0033223,0.0031546,0.0,0.0095238,0.0,0.0,0.0029762,0.015748,0.0038462,0.005988,0.0074813
Indian/Greater Spotted Eagle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038462,0.0,0.0
Booted Eagle,0.0,0.0033223,0.0126183,0.0074442,0.0095238,0.0037879,0.0,0.0059524,0.011811,0.0076923,0.0149701,0.0124688
Steppe Eagle,0.0,0.0,0.0031546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imperial Eagle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0
Crested Goshawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikra,0.0344828,0.0365449,0.0378549,0.0322581,0.047619,0.0492424,0.0300429,0.0238095,0.019685,0.0153846,0.0299401,0.0274314
Eurasian Goshawk,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Marsh Harrier,0.0034483,0.0,0.0,0.0,0.0,0.0151515,0.0042918,0.0178571,0.011811,0.0,0.0,0.0024938
Eastern Marsh Harrier,0.0,0.0033223,0.0,0.0024814,0.0095238,0.0075758,0.0042918,0.0059524,0.003937,0.0,0.0149701,0.0049875
Western/Eastern Marsh Harrier,0.0,0.0,0.0031546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hen Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0042918,0.0029762,0.0,0.0,0.002994,0.0
Pied Harrier,0.0034483,0.0099668,0.0031546,0.0024814,0.0,0.0037879,0.0,0.0029762,0.007874,0.0038462,0.008982,0.0049875
Montagu's Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
harrier sp.,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.014881,0.007874,0.0038462,0.005988,0.0049875
Black Kite,0.6689655,0.7275748,0.807571,0.7171216,0.6063492,0.7007576,0.6695279,0.6607143,0.7165354,0.6923077,0.6586826,0.6857855
Brahminy Kite,0.2448276,0.2890365,0.3154574,0.2952854,0.2571429,0.2386364,0.2703863,0.2529762,0.2795276,0.2230769,0.2125749,0.2518703
Pallas's Fish-Eagle,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray-headed Fish-Eagle,0.0034483,0.013289,0.0126183,0.0372208,0.031746,0.0265152,0.0300429,0.0446429,0.0354331,0.0423077,0.0299401,0.0249377
White-eyed Buzzard,0.0,0.0066445,0.0,0.0,0.0,0.0037879,0.0,0.0,0.003937,0.0115385,0.0,0.0
Common Buzzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-legged Buzzard,0.0,0.0066445,0.0189274,0.0297767,0.031746,0.0568182,0.0257511,0.0386905,0.0354331,0.0269231,0.0299401,0.0249377
Eastern Buzzard,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0029762,0.0,0.0,0.008982,0.0
Buteo/eagle sp.,0.0,0.0,0.0,0.0024814,0.0,0.0,0.0,0.0,0.003937,0.0,0.002994,0.0
hawk sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eagle sp.,0.0,0.0,0.0031546,0.0,0.0,0.0037879,0.0,0.0,0.0,0.0,0.002994,0.0024938
Eastern Barn Owl,0.0137931,0.0166113,0.0094637,0.0099256,0.0126984,0.0075758,0.0085837,0.0029762,0.011811,0.0015,0.0149701,0.0015
Oriental Bay-Owl,0.0,0.0,0.0,0.0024814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Scops-Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collared Scops-Owl,0.0068966,0.0,0.0094637,0.0074442,0.0063492,0.0075758,0.0171674,0.0208333,0.011811,0.0038462,0.0179641,0.0099751
Oriental Scops-Owl,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown Fish-Owl,0.0,0.0033223,0.0015,0.0024814,0.0063492,0.0037879,0.0,0.0,0.0,0.0,0.0,0.0099751
Dusky Eagle-Owl,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0
Asian Barred Owlet,0.0,0.0033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115385,0.002994,0.0
Spotted Owlet,0.0448276,0.0598007,0.0473186,0.0471464,0.047619,0.030303,0.0429185,0.0625,0.0354331,0.05,0.0449102,0.032419
Brown Wood-Owl,0.0,0.0,0.0,0.0,0.0031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-eared Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0042918,0.0029762,0.0,0.0,0.0,0.0024938
Brown Boobook,0.0034483,0.0199336,0.0126183,0.0124069,0.0285714,0.0113636,0.0085837,0.0119048,0.019685,0.0115385,0.0239521,0.0199501
owl sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029762,0.0,0.0038462,0.0,0.0024938
