Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Gray-backed Shrike,0.0,0.0,0.0,0.0,0.0169492,0.0,0.0015,0.0344828,0.0,0.0215054,0.0,0.017094
shrike sp.,0.0,0.0188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rufous Treepie,0.0967742,0.1509434,0.2,0.1076923,0.1355932,0.0441176,0.0833333,0.0862069,0.1444444,0.1612903,0.1333333,0.1538462
House Crow,0.2580645,0.1886792,0.3166667,0.1846154,0.1186441,0.1911765,0.2,0.1551724,0.1666667,0.0537634,0.0666667,0.0854701
Large-billed Crow,0.3225806,0.2264151,0.3,0.4153846,0.3050847,0.3823529,0.2666667,0.4137931,0.1777778,0.3225806,0.1666667,0.1880342
crow sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray-headed Canary-Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Tit,0.0322581,0.0754717,0.1166667,0.0461538,0.1525424,0.0882353,0.1333333,0.0172414,0.2111111,0.1827957,0.1833333,0.1965812
Ashy-crowned Sparrow-Lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bengal Bushlark,0.0322581,0.0,0.0015,0.0153846,0.0,0.0441176,0.0,0.0344828,0.0111111,0.0,0.0,0.0
Oriental Skylark,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0333333,0.0172414,0.0,0.0,0.0166667,0.008547
Hume's Lark,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
Sand Lark,0.0322581,0.0188679,0.0166667,0.0,0.0,0.0294118,0.0,0.0172414,0.0,0.0107527,0.0015,0.0
lark sp.,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0,0.0
Common Tailorbird,0.516129,0.4716981,0.5833333,0.5384615,0.3728814,0.4264706,0.3333333,0.3275862,0.4444444,0.3763441,0.4,0.3504274
Gray-breasted Prinia,0.0,0.0,0.0,0.0,0.0,0.0441176,0.0166667,0.0,0.0,0.0,0.0,0.0
Delicate Prinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-bellied Prinia,0.0,0.0015,0.0,0.0,0.0169492,0.0,0.0,0.0,0.0,0.0107527,0.0,0.0
Plain Prinia,0.0645161,0.0566038,0.0333333,0.0015,0.0,0.0147059,0.0666667,0.1206897,0.0,0.0322581,0.0,0.017094
Zitting Cisticola,0.0322581,0.0377358,0.0333333,0.0,0.0,0.0441176,0.0,0.0344828,0.0,0.0107527,0.0,0.017094
Thick-billed Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0,0.0
Booted Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547
Black-browed Reed Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0215054,0.0,0.0
Paddyfield Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111,0.0107527,0.0,0.0
Blyth's Reed Warbler,0.0,0.0,0.0,0.0,0.0169492,0.0294118,0.0,0.0172414,0.0111111,0.0430108,0.0333333,0.042735
Clamorous Reed Warbler,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0107527,0.0166667,0.008547
Acrocephalus sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pallas's Grasshopper Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotted Bush Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Striated Grassbird,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0322581,0.0,0.0
Gray-throated Martin,0.0645161,0.0188679,0.05,0.0,0.0,0.0294118,0.0,0.0172414,0.0111111,0.0,0.0,0.0
Bank Swallow,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0222222,0.0215054,0.0166667,0.025641
Pale Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barn Swallow,0.3548387,0.1886792,0.3,0.3384615,0.2881356,0.1617647,0.25,0.1896552,0.3555556,0.3763441,0.4166667,0.3333333
Asian House-Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0
Eastern Red-rumped Swallow,0.0322581,0.0188679,0.0166667,0.0,0.0,0.0,0.0,0.0,0.0444444,0.0430108,0.0333333,0.0
Streak-throated Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0111111,0.0,0.0015,0.008547
swallow sp.,0.0,0.0015,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0333333,0.0
White-throated Bulbul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-crested Bulbul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-browed Bulbul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-whiskered Bulbul,0.0322581,0.0377358,0.0,0.1538462,0.1525424,0.0294118,0.0833333,0.0,0.0666667,0.1182796,0.0333333,0.0854701
Red-vented Bulbul,0.4516129,0.5283019,0.6833333,0.5538462,0.559322,0.4411765,0.35,0.4827586,0.4333333,0.3978495,0.4333333,0.3589744
Yellow-browed Warbler,0.0,0.0,0.0333333,0.0153846,0.1694915,0.0735294,0.15,0.0344828,0.2,0.2043011,0.15,0.1452991
Tickell's Leaf Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547
Dusky Warbler,0.1290323,0.0188679,0.0,0.0615385,0.1525424,0.1911765,0.1333333,0.0689655,0.2,0.2258065,0.1,0.2136752
Common Chiffchaff,0.0,0.0,0.0015,0.0153846,0.0,0.0294118,0.0,0.0,0.0,0.0107527,0.0,0.0
Green-crowned Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0
Greenish Warbler,0.0967742,0.0377358,0.05,0.1692308,0.220339,0.1323529,0.2166667,0.0344828,0.2444444,0.2903226,0.25,0.2820513
Large-billed Leaf Warbler,0.0,0.0188679,0.0,0.0153846,0.0169492,0.0147059,0.0,0.0,0.0111111,0.0,0.0,0.0
Blyth's Leaf Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phylloscopus sp.,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0,0.0,0.0222222,0.0107527,0.0,0.025641
Yellow-eyed Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian White-eye,0.0322581,0.0754717,0.0666667,0.0615385,0.0677966,0.0147059,0.0333333,0.0689655,0.1222222,0.1505376,0.1166667,0.1196581
Chestnut-capped Babbler,0.0,0.0,0.0,0.0,0.0169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pin-striped Tit-Babbler,0.0,0.0943396,0.0833333,0.1076923,0.1355932,0.0441176,0.05,0.0344828,0.1777778,0.1505376,0.1166667,0.1025641
White-browed Scimitar-Babbler,0.0,0.0188679,0.0015,0.0,0.0677966,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
Puff-throated Babbler,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0111111,0.0,0.0,0.0
Abbott's Babbler,0.0,0.1320755,0.0833333,0.0461538,0.1355932,0.0588235,0.0333333,0.0172414,0.0888889,0.0107527,0.0333333,0.042735
Nepal Fulvetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jungle Babbler,0.2258065,0.2830189,0.1333333,0.0923077,0.0338983,0.0735294,0.0666667,0.0517241,0.0555556,0.1075269,0.0333333,0.017094
Common Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Striated Babbler,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0166667,0.0344828,0.0,0.0,0.0166667,0.0
Velvet-fronted Nuthatch,0.0,0.0188679,0.0,0.0307692,0.1355932,0.0588235,0.0166667,0.0689655,0.0888889,0.0645161,0.1166667,0.0940171
nuthatch sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
Rosy Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Pied Starling,0.3225806,0.3018868,0.4333333,0.3538462,0.220339,0.2794118,0.2,0.2586207,0.2222222,0.172043,0.2333333,0.1623932
Chestnut-tailed Starling,0.2580645,0.0754717,0.1333333,0.2461538,0.220339,0.1911765,0.1166667,0.0517241,0.1,0.1505376,0.1166667,0.0940171
Common Myna,0.2903226,0.2830189,0.3166667,0.2461538,0.2033898,0.3235294,0.25,0.1724138,0.1111111,0.1935484,0.2,0.1452991
Bank Myna,0.0322581,0.0566038,0.1333333,0.0,0.0,0.0147059,0.0166667,0.0517241,0.0,0.0107527,0.0166667,0.0015
Jungle Myna,0.3870968,0.4528302,0.4666667,0.4461538,0.2372881,0.2794118,0.2833333,0.3103448,0.2111111,0.2688172,0.25,0.2051282
Orange-headed Thrush,0.0322581,0.0943396,0.0833333,0.0153846,0.0169492,0.0,0.0166667,0.0,0.0,0.0,0.0,0.025641
Tickell's Thrush,0.0,0.0,0.0,0.0153846,0.0,0.0294118,0.0,0.0,0.0,0.0,0.0,0.0
Dark-sided Flycatcher,0.0,0.0,0.0,0.0,0.0169492,0.0,0.0166667,0.0172414,0.0,0.0,0.0,0.0
Ferruginous Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Brown Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547
Brown-breasted Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriental Magpie-Robin,0.3870968,0.5471698,0.55,0.6,0.4745763,0.5147059,0.3833333,0.6206897,0.5222222,0.5268817,0.5,0.4529915
White-rumped Shama,0.0,0.0754717,0.0166667,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Verditer Flycatcher,0.0,0.0,0.0,0.0,0.0,0.1323529,0.0666667,0.0862069,0.1111111,0.1075269,0.1,0.1367521
Pale-chinned Flycatcher,0.0,0.0188679,0.0,0.0,0.0847458,0.0147059,0.0,0.0,0.0333333,0.0,0.0666667,0.017094
Blue-throated Flycatcher,0.0,0.0,0.0,0.0,0.0169492,0.0294118,0.0333333,0.0172414,0.0666667,0.0322581,0.0,0.0
Hill Blue Flycatcher,0.0,0.0,0.0,0.0,0.0169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyornis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluethroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0
Siberian Rubythroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0,0.0
White-tailed Robin,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slaty-backed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Pied Flycatcher,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0
Taiga Flycatcher,0.0322581,0.0188679,0.1333333,0.2,0.1186441,0.0882353,0.2,0.0689655,0.1444444,0.1612903,0.1,0.1794872
Black Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0172414,0.0111111,0.0107527,0.0,0.008547
Daurian Redstart,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
Blue Rock-Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344828,0.0,0.0,0.0,0.0
Siberian Stonechat,0.0,0.0,0.05,0.0153846,0.0,0.0147059,0.0,0.0344828,0.0111111,0.0430108,0.0166667,0.008547
White-tailed Stonechat,0.0,0.0,0.0166667,0.0,0.0,0.0147059,0.0,0.0172414,0.0,0.0,0.0,0.0
Orange-bellied Flowerpecker,0.0322581,0.0377358,0.0,0.0153846,0.0677966,0.0147059,0.0166667,0.0,0.0555556,0.0537634,0.0333333,0.008547
Pale-billed Flowerpecker,0.0967742,0.1698113,0.1333333,0.0769231,0.0508475,0.0588235,0.0,0.0344828,0.0555556,0.0752688,0.0666667,0.0683761
Scarlet-backed Flowerpecker,0.0322581,0.0188679,0.0,0.1384615,0.1355932,0.1323529,0.05,0.0344828,0.1888889,0.1612903,0.15,0.1538462
flowerpecker sp.,0.0,0.0,0.0,0.0,0.0169492,0.0,0.0,0.0,0.0333333,0.0,0.0,0.008547
Ruby-cheeked Sunbird,0.0,0.0015,0.0166667,0.0307692,0.0677966,0.0441176,0.0166667,0.0172414,0.0333333,0.0430108,0.0333333,0.017094
Purple-rumped Sunbird,0.1612903,0.2830189,0.1833333,0.1384615,0.1525424,0.1470588,0.1333333,0.1896552,0.0555556,0.1612903,0.0833333,0.1623932
Purple Sunbird,0.1290323,0.1698113,0.1166667,0.2307692,0.2542373,0.1323529,0.15,0.137931,0.1555556,0.2473118,0.2833333,0.3076923
Crimson Sunbird,0.0322581,0.0188679,0.0166667,0.0153846,0.0677966,0.0735294,0.0333333,0.0689655,0.0555556,0.0752688,0.0666667,0.0598291
sunbird sp.,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0111111,0.0107527,0.0166667,0.0
Little Spiderhunter,0.0,0.0566038,0.0333333,0.0153846,0.0,0.0,0.0,0.0,0.0111111,0.0015,0.0,0.008547
spiderhunter sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerdon's Leafbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden-fronted Leafbird,0.0,0.0188679,0.0,0.0769231,0.0677966,0.0441176,0.0166667,0.0344828,0.0888889,0.1182796,0.0833333,0.0683761
Streaked Weaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baya Weaver,0.0,0.0188679,0.0666667,0.0,0.0,0.0,0.0166667,0.0344828,0.0,0.0215054,0.0,0.008547
Black-breasted Weaver,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0
Indian Silverbill,0.0322581,0.0188679,0.0166667,0.0307692,0.0,0.0,0.0,0.0,0.0,0.0107527,0.0333333,0.008547
Scaly-breasted Munia,0.0015,0.0188679,0.05,0.0461538,0.0338983,0.0147059,0.0,0.0689655,0.0111111,0.0430108,0.0,0.008547
White-rumped Munia,0.0322581,0.1132075,0.0833333,0.0461538,0.0508475,0.0294118,0.0333333,0.0344828,0.0333333,0.0537634,0.05,0.034188
Tricolored Munia,0.0322581,0.0188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut Munia,0.0,0.0188679,0.0,0.0153846,0.0,0.0,0.0,0.0344828,0.0,0.0,0.0,0.008547
House Sparrow,0.1935484,0.1698113,0.25,0.1538462,0.1525424,0.1470588,0.1333333,0.1724138,0.1111111,0.1505376,0.1333333,0.0769231
Eurasian Tree Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest Wagtail,0.0967742,0.1132075,0.05,0.0153846,0.0338983,0.0,0.0166667,0.0,0.0111111,0.0,0.0166667,0.0
Gray Wagtail,0.0322581,0.0,0.05,0.0461538,0.0169492,0.0147059,0.0166667,0.0344828,0.0111111,0.0,0.0,0.025641
Eastern Yellow Wagtail,0.0,0.0188679,0.0166667,0.0923077,0.0338983,0.0294118,0.0666667,0.0,0.0333333,0.0322581,0.0166667,0.017094
Western/Eastern Yellow Wagtail,0.0322581,0.0,0.0166667,0.0153846,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0,0.008547
Citrine Wagtail,0.0967742,0.0566038,0.1166667,0.1230769,0.1016949,0.1617647,0.0666667,0.0862069,0.0333333,0.0967742,0.1333333,0.0769231
White-browed Wagtail,0.0,0.0377358,0.1333333,0.0615385,0.0169492,0.0,0.0015,0.0517241,0.0111111,0.0322581,0.0333333,0.017094
White Wagtail,0.2580645,0.1320755,0.3,0.2769231,0.1525424,0.1764706,0.2166667,0.2586207,0.1444444,0.2150538,0.1166667,0.1111111
wagtail sp.,0.0,0.0188679,0.0,0.0153846,0.0169492,0.0294118,0.0015,0.0,0.0,0.0,0.0,0.017094
Richard's Pipit,0.0,0.0,0.0166667,0.0153846,0.0,0.0294118,0.0166667,0.0172414,0.0111111,0.0107527,0.0,0.008547
Paddyfield Pipit,0.0322581,0.0188679,0.05,0.0769231,0.0,0.0441176,0.0166667,0.0862069,0.0111111,0.0645161,0.0166667,0.017094
Richard's/Paddyfield Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107527,0.0,0.0
Blyth's Pipit,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tree Pipit,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive-backed Pipit,0.0,0.0,0.0166667,0.0153846,0.0,0.0147059,0.0166667,0.0172414,0.0111111,0.0215054,0.0166667,0.0
pipit sp.,0.0322581,0.0,0.0166667,0.0153846,0.0,0.0147059,0.05,0.0172414,0.0,0.0,0.0,0.0
Common Rosefinch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-headed Bunting,0.0,0.0377358,0.0166667,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0
Gray-necked Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0,0.0
passerine sp.,0.0,0.0,0.0333333,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.008547
bird sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
