Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Red-necked Falcon,0.0,0.0,0.0015,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amur Falcon,0.0,0.0089286,0.0015,0.0232558,0.0465116,0.04,0.1463415,0.0235294,0.0015,0.0,0.0,0.0
Eurasian Hobby,0.0434783,0.0446429,0.0172414,0.0697674,0.0232558,0.0,0.0365854,0.0352941,0.008547,0.0,0.0,0.0015
Oriental Hobby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078
Peregrine Falcon,0.0217391,0.0357143,0.1034483,0.0465116,0.1860465,0.08,0.0487805,0.0470588,0.0512821,0.0394737,0.03125,0.0261438
falcon sp.,0.0,0.0178571,0.0344828,0.0,0.0,0.0,0.0015,0.0,0.0015,0.0,0.0,0.0
diurnal raptor sp.,0.0,0.0089286,0.0172414,0.0,0.0,0.0,0.0121951,0.0117647,0.017094,0.0,0.0078125,0.0
Alexandrine Parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235294,0.0,0.0,0.0,0.0
Rose-ringed Parakeet,0.1086957,0.1071429,0.1034483,0.0697674,0.0697674,0.0015,0.0731707,0.0117647,0.025641,0.0657895,0.15625,0.0522876
Gray-headed Parakeet,0.0,0.0446429,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0,0.0,0.0
Plum-headed Parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
Blossom-headed Parakeet,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Red-breasted Parakeet,0.0652174,0.0803571,0.0172414,0.0465116,0.0697674,0.04,0.0609756,0.0235294,0.0598291,0.0526316,0.0234375,0.0718954
Vernal Hanging-Parrot,0.0,0.0446429,0.0,0.0232558,0.0465116,0.04,0.0121951,0.0117647,0.042735,0.0,0.0078125,0.0457516
parakeet sp.,0.0015,0.0089286,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-tailed Broadbill,0.0217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray-lored Broadbill,0.0217391,0.0,0.0172414,0.0,0.0,0.0,0.0,0.0,0.017094,0.0,0.0,0.0392157
Blue-naped Pitta,0.0,0.0178571,0.0,0.0,0.0465116,0.0,0.0,0.0,0.017094,0.0,0.0,0.0130719
Indian Pitta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Hooded Pitta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Small Minivet,0.0217391,0.0267857,0.0517241,0.0232558,0.0,0.04,0.0487805,0.0470588,0.017094,0.0394737,0.0546875,0.0261438
Scarlet Minivet,0.0217391,0.0357143,0.0172414,0.0465116,0.0232558,0.0015,0.0487805,0.0117647,0.017094,0.0131579,0.015625,0.0196078
Ashy Minivet,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0121951,0.0,0.008547,0.0131579,0.0078125,0.0130719
Brown-rumped Minivet,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0121951,0.0235294,0.017094,0.0,0.015625,0.0196078
Rosy Minivet,0.0,0.0,0.0,0.0,0.0465116,0.0,0.0121951,0.0470588,0.017094,0.0,0.0,0.0261438
minivet sp.,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0121951,0.0470588,0.008547,0.0,0.0,0.0
Indian Cuckooshrike,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0,0.0,0.0
Oriental Cuckooshrike,0.0,0.0535714,0.0689655,0.0465116,0.0232558,0.0,0.0243902,0.0352941,0.034188,0.0394737,0.0,0.0326797
Black-winged Cuckooshrike,0.0,0.0178571,0.0,0.0,0.0697674,0.0015,0.0243902,0.0235294,0.008547,0.0131579,0.03125,0.0196078
Black-headed Cuckooshrike,0.0217391,0.0089286,0.0,0.0232558,0.0232558,0.0,0.0,0.0,0.034188,0.0,0.0234375,0.0261438
White-bellied Erpornis,0.0217391,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Golden Oriole,0.0,0.0178571,0.0172414,0.0232558,0.0697674,0.0,0.0121951,0.0,0.0,0.0394737,0.0,0.0065359
Black-naped Oriole,0.0217391,0.1071429,0.0344828,0.0465116,0.1162791,0.04,0.0243902,0.0015,0.017094,0.0131579,0.0,0.0130719
Black-hooded Oriole,0.4782609,0.4107143,0.4310345,0.255814,0.3255814,0.2,0.1829268,0.2,0.2393162,0.2368421,0.2421875,0.2745098
Maroon Oriole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094,0.0,0.0078125,0.0130719
old world oriole sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
Ashy Woodswallow,0.3043478,0.25,0.1724138,0.2325581,0.1627907,0.12,0.1707317,0.0823529,0.042735,0.1184211,0.0859375,0.1372549
Large Woodshrike,0.0,0.0267857,0.0,0.0232558,0.0,0.0,0.0,0.0117647,0.017094,0.0,0.0,0.0130719
Common Woodshrike,0.0,0.0178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Bar-winged Flycatcher-shrike,0.0217391,0.0803571,0.0344828,0.0232558,0.0232558,0.0,0.0121951,0.0117647,0.025641,0.0131579,0.0,0.0522876
Common Iora,0.173913,0.2767857,0.1896552,0.1860465,0.2093023,0.16,0.195122,0.1411765,0.1025641,0.0657895,0.140625,0.1111111
White-throated Fantail,0.1086957,0.1339286,0.2758621,0.0465116,0.1627907,0.08,0.097561,0.1411765,0.2393162,0.1842105,0.1640625,0.2287582
Black Drongo,0.6086957,0.5267857,0.5689655,0.5581395,0.5348837,0.28,0.3536585,0.4470588,0.4786325,0.4605263,0.5078125,0.4901961
Ashy Drongo,0.0434783,0.0892857,0.0517241,0.0697674,0.1860465,0.12,0.1463415,0.0823529,0.0598291,0.0263158,0.0703125,0.0522876
Bronzed Drongo,0.0652174,0.2142857,0.1034483,0.0697674,0.1162791,0.04,0.1097561,0.1176471,0.0940171,0.1052632,0.09375,0.124183
Lesser Racket-tailed Drongo,0.0,0.0089286,0.0,0.0,0.0232558,0.0,0.0243902,0.0117647,0.008547,0.0,0.0078125,0.0130719
Hair-crested Drongo,0.0217391,0.1607143,0.0344828,0.0697674,0.2325581,0.16,0.097561,0.1058824,0.0940171,0.0657895,0.0234375,0.0784314
Greater Racket-tailed Drongo,0.0869565,0.2232143,0.0862069,0.0697674,0.1627907,0.08,0.1097561,0.0470588,0.0683761,0.0394737,0.0078125,0.0522876
Lesser/Greater Racket-tailed Drongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drongo sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0,0.0065359
Black-naped Monarch,0.0652174,0.1428571,0.1034483,0.1162791,0.1395349,0.12,0.0853659,0.0352941,0.0769231,0.0526316,0.0,0.1503268
Blyth's Paradise-Flycatcher,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Paradise-Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0065359
Amur/Blyth's/Indian Paradise-Flycatcher,0.0,0.0178571,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown Shrike,0.2826087,0.25,0.2413793,0.2093023,0.1860465,0.0015,0.2439024,0.1764706,0.1282051,0.1315789,0.125,0.1372549
Long-tailed Shrike,0.1956522,0.1696429,0.2068966,0.0465116,0.1860465,0.08,0.1097561,0.0823529,0.2307692,0.1315789,0.296875,0.254902
Gray-backed Shrike,0.0434783,0.0535714,0.0517241,0.0465116,0.0232558,0.0,0.0,0.0352941,0.008547,0.0263158,0.0234375,0.0522876
shrike sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Green-Magpie,0.0434783,0.1071429,0.0862069,0.0930233,0.0697674,0.04,0.0365854,0.0117647,0.0512821,0.0394737,0.0234375,0.0457516
Rufous Treepie,0.2826087,0.2142857,0.2931034,0.1860465,0.2325581,0.12,0.2073171,0.1058824,0.1452991,0.0921053,0.1875,0.1633987
Gray Treepie,0.0434783,0.0446429,0.0015,0.0232558,0.0,0.0,0.0121951,0.0235294,0.017094,0.0,0.0078125,0.0261438
House Crow,0.6086957,0.4017857,0.5689655,0.4883721,0.3488372,0.24,0.3902439,0.2941176,0.2307692,0.2894737,0.28125,0.2418301
Large-billed Crow,0.4130435,0.3571429,0.3275862,0.3953488,0.4651163,0.08,0.1829268,0.2235294,0.2905983,0.2236842,0.4140625,0.3202614
crow sp.,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray-headed Canary-Flycatcher,0.0217391,0.0089286,0.0344828,0.0,0.0930233,0.0,0.0365854,0.0,0.034188,0.0526316,0.0078125,0.0196078
Sultan Tit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Tit,0.1521739,0.1696429,0.2413793,0.1162791,0.1860465,0.08,0.1585366,0.0705882,0.1196581,0.1052632,0.109375,0.1176471
Ashy-crowned Sparrow-Lark,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bengal Bushlark,0.0217391,0.0178571,0.0015,0.0232558,0.0232558,0.0,0.0243902,0.0,0.034188,0.0263158,0.015625,0.0065359
Oriental Skylark,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.008547,0.0131579,0.0,0.0130719
lark sp.,0.0,0.0089286,0.0015,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0
Common Tailorbird,0.4782609,0.4285714,0.3965517,0.2093023,0.2325581,0.28,0.1707317,0.3058824,0.3418803,0.2763158,0.3125,0.3921569
Dark-necked Tailorbird,0.0217391,0.0178571,0.0,0.0232558,0.0,0.0,0.0121951,0.0235294,0.025641,0.0131579,0.0,0.0392157
Rufescent Prinia,0.0,0.0089286,0.0172414,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0,0.0
Gray-breasted Prinia,0.0,0.0267857,0.0,0.0232558,0.0232558,0.0,0.0121951,0.0352941,0.0,0.0131579,0.0078125,0.0130719
Delicate Prinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0130719
Yellow-bellied Prinia,0.0,0.0267857,0.0,0.0465116,0.0232558,0.0,0.0,0.0352941,0.008547,0.0,0.0,0.0130719
Plain Prinia,0.0652174,0.0446429,0.0689655,0.0232558,0.0465116,0.0,0.0243902,0.0588235,0.0683761,0.0263158,0.03125,0.0653595
prinia sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zitting Cisticola,0.0,0.0357143,0.0172414,0.0232558,0.0,0.04,0.0121951,0.0235294,0.017094,0.0,0.0234375,0.0130719
Thick-billed Warbler,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0235294,0.0,0.0131579,0.015625,0.0065359
Booted Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-browed Reed Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paddyfield Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0,0.0
Blyth's Reed Warbler,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0235294,0.017094,0.0131579,0.078125,0.0522876
Oriental Reed Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.0,0.0
Clamorous Reed Warbler,0.0217391,0.0267857,0.0,0.0,0.0,0.0,0.0,0.0,0.017094,0.0,0.0234375,0.0130719
Acrocephalus sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Striated Grassbird,0.0434783,0.0714286,0.1034483,0.0697674,0.0930233,0.0015,0.0365854,0.0352941,0.0512821,0.0526316,0.0625,0.0718954
Gray-throated Martin,0.0217391,0.0,0.0172414,0.0697674,0.0,0.0,0.0243902,0.0705882,0.017094,0.0131579,0.03125,0.0130719
Bank Swallow,0.0,0.0178571,0.0172414,0.0,0.0232558,0.0015,0.0365854,0.0823529,0.042735,0.0131579,0.03125,0.0196078
Barn Swallow,0.3043478,0.2321429,0.3965517,0.255814,0.0930233,0.16,0.2195122,0.3294118,0.1452991,0.25,0.3046875,0.2026144
Asian House-Martin,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal House-Martin,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0
Eastern Red-rumped Swallow,0.1304348,0.1607143,0.137931,0.1860465,0.0465116,0.04,0.097561,0.1058824,0.008547,0.0394737,0.0859375,0.0261438
Streak-throated Swallow,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
swallow sp.,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-throated Bulbul,0.0869565,0.1607143,0.0344828,0.0465116,0.0697674,0.0,0.0487805,0.0470588,0.0769231,0.0131579,0.015625,0.0784314
Cachar Bulbul,0.0217391,0.0803571,0.0,0.0,0.0232558,0.0,0.0365854,0.0235294,0.017094,0.0,0.0078125,0.0326797
Ashy Bulbul,0.0434783,0.0357143,0.0172414,0.0232558,0.0,0.04,0.0243902,0.0117647,0.025641,0.0,0.0078125,0.0065359
Black Bulbul,0.0217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-headed Bulbul,0.0217391,0.0089286,0.0,0.0232558,0.0,0.04,0.0365854,0.0,0.0,0.0,0.0,0.0130719
Black-crested Bulbul,0.0869565,0.125,0.0689655,0.0232558,0.0930233,0.0,0.0487805,0.1176471,0.0512821,0.0,0.0234375,0.0653595
Red-whiskered Bulbul,0.1304348,0.3125,0.2241379,0.1860465,0.255814,0.2,0.1219512,0.1529412,0.0940171,0.0526316,0.0390625,0.124183
Red-vented Bulbul,0.4565217,0.5178571,0.5,0.4651163,0.4418605,0.2,0.3780488,0.4,0.4102564,0.4342105,0.4296875,0.4117647
Yellow-browed Warbler,0.0434783,0.0982143,0.0172414,0.0465116,0.0697674,0.16,0.1707317,0.2588235,0.2051282,0.1315789,0.109375,0.1699346
Hume's Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0
Yellow-browed/Hume's Warbler,0.0,0.0015,0.0344828,0.0232558,0.0,0.04,0.0243902,0.0,0.0,0.0,0.015625,0.0015
Tickell's Leaf Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0131579,0.0,0.0
Dusky Warbler,0.0434783,0.0535714,0.1034483,0.1395349,0.0697674,0.08,0.1341463,0.1176471,0.1282051,0.0789474,0.15625,0.2091503
Common Chiffchaff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0065359
Green-crowned Warbler,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0705882,0.042735,0.0131579,0.0078125,0.0457516
Phylloscopus sp. (Golden-spectacled Warbler complex),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenish Warbler,0.0217391,0.0714286,0.1034483,0.0,0.0465116,0.08,0.1341463,0.2,0.1282051,0.1052632,0.1171875,0.1176471
Sakhalin Leaf Warbler,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-vented Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blyth's Leaf Warbler,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0470588,0.017094,0.0,0.0,0.0196078
Phylloscopus sp.,0.0434783,0.0089286,0.0,0.0,0.0,0.0,0.0015,0.0,0.008547,0.0,0.0078125,0.0
Asian Stubtail,0.0,0.0178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray-bellied Tesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.0,0.0
Yellow-bellied Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Orphean Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
Yellow-eyed Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Striated Yuhina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian White-eye,0.0869565,0.1339286,0.137931,0.0697674,0.1162791,0.0,0.097561,0.1176471,0.0854701,0.0789474,0.0546875,0.0784314
Chestnut-capped Babbler,0.0217391,0.0178571,0.0172414,0.0232558,0.0232558,0.0,0.0,0.0117647,0.0,0.0,0.0,0.0065359
Pin-striped Tit-Babbler,0.0869565,0.1517857,0.0172414,0.0465116,0.0465116,0.0,0.0365854,0.0941176,0.0769231,0.0263158,0.0078125,0.0915033
Rufous-fronted Babbler,0.0,0.0089286,0.0,0.0232558,0.0232558,0.0,0.0015,0.0,0.0,0.0,0.0,0.0130719
White-browed Scimitar-Babbler,0.0434783,0.0714286,0.0015,0.0232558,0.0,0.0,0.0121951,0.0117647,0.034188,0.0,0.0078125,0.0261438
Large Scimitar-Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray-throated Babbler,0.0,0.0267857,0.0015,0.0,0.0,0.0,0.0,0.0235294,0.025641,0.0,0.0,0.0065359
White-hooded Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puff-throated Babbler,0.0217391,0.1517857,0.0344828,0.0232558,0.0930233,0.04,0.0487805,0.1058824,0.0512821,0.0131579,0.015625,0.0261438
Buff-breasted Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abbott's Babbler,0.0652174,0.1071429,0.1034483,0.0697674,0.0465116,0.04,0.0731707,0.0235294,0.034188,0.0131579,0.0390625,0.0588235
Streaked Wren-Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown-cheeked Fulvetta,0.0,0.0,0.0344828,0.0232558,0.0,0.0,0.0243902,0.0235294,0.025641,0.0,0.015625,0.0065359
Nepal Fulvetta,0.0,0.0,0.0344828,0.0232558,0.0,0.0,0.0,0.0117647,0.017094,0.0,0.0078125,0.0130719
Jungle Babbler,0.0217391,0.0357143,0.0172414,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.015625,0.0
Striated Babbler,0.0,0.0357143,0.0517241,0.0465116,0.0,0.0,0.0121951,0.0117647,0.008547,0.0,0.0,0.0196078
Lesser Necklaced Laughingthrush,0.0869565,0.0714286,0.0,0.0465116,0.0232558,0.0,0.0,0.0117647,0.034188,0.0,0.0078125,0.0261438
White-crested Laughingthrush,0.0434783,0.0,0.0015,0.0232558,0.0,0.0,0.0,0.0117647,0.0,0.0131579,0.0,0.0
Rufous-necked Laughingthrush,0.0434783,0.0357143,0.0689655,0.0,0.0465116,0.0,0.0121951,0.0352941,0.034188,0.0394737,0.0234375,0.0196078
Greater Necklaced Laughingthrush,0.0217391,0.0803571,0.0862069,0.0,0.0232558,0.0,0.0609756,0.0117647,0.0512821,0.0394737,0.0078125,0.0653595
Lesser/Greater Necklaced Laughingthrush,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velvet-fronted Nuthatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0
Chestnut-bellied Nuthatch,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuthatch sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Glossy Starling,0.0434783,0.0015,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0,0.0,0.0
Golden-crested Myna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Hill Myna,0.0434783,0.0625,0.0,0.0232558,0.0232558,0.04,0.0731707,0.0117647,0.0,0.0,0.0,0.0196078
European Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0015,0.0
Rosy Starling,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Pied Starling,0.5,0.4196429,0.6034483,0.3488372,0.4651163,0.24,0.2926829,0.2235294,0.3846154,0.4473684,0.4375,0.3986928
Brahminy Starling,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-tailed Starling,0.2173913,0.25,0.2758621,0.2325581,0.2325581,0.12,0.2439024,0.1176471,0.1794872,0.1842105,0.21875,0.2091503
Common Myna,0.673913,0.4285714,0.5172414,0.3953488,0.4651163,0.32,0.3292683,0.3058824,0.3846154,0.2894737,0.3515625,0.3137255
Bank Myna,0.0652174,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jungle Myna,0.326087,0.3035714,0.2931034,0.2325581,0.255814,0.04,0.2073171,0.1176471,0.1794872,0.2763158,0.2109375,0.1830065
Spot-winged Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myna/starling sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0
Dark-sided Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-billed Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scaly Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orange-headed Thrush,0.0,0.0178571,0.0344828,0.0465116,0.0,0.0,0.0,0.0235294,0.017094,0.0131579,0.0234375,0.0196078
Tickell's Thrush,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eyebrowed Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-throated Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579,0.0,0.0
Dusky Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark-sided Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951,0.0,0.017094,0.0,0.0,0.0065359
Asian Brown Flycatcher,0.0217391,0.0089286,0.0,0.0,0.0,0.0,0.0121951,0.0,0.008547,0.0,0.0,0.0015
Brown-breasted Flycatcher,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriental Magpie-Robin,0.3913043,0.3482143,0.4482759,0.3023256,0.4651163,0.12,0.2317073,0.3411765,0.3589744,0.3026316,0.4765625,0.3921569
White-rumped Shama,0.0869565,0.0803571,0.0517241,0.0697674,0.0697674,0.12,0.0487805,0.0235294,0.042735,0.0263158,0.0078125,0.0326797
Rufous-bellied Niltava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Verditer Flycatcher,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0243902,0.0352941,0.034188,0.0526316,0.0,0.0326797
Pale-chinned Flycatcher,0.0434783,0.0446429,0.0172414,0.0232558,0.0930233,0.0015,0.0121951,0.0117647,0.034188,0.0,0.0078125,0.0588235
Pale Blue Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Blue-throated Flycatcher,0.0,0.0178571,0.0517241,0.0,0.0,0.0,0.0365854,0.0470588,0.0,0.0263158,0.0078125,0.0196078
Hill Blue Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.008547,0.0,0.0,0.0065359
Cyornis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0130719
Lesser Shortwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.0078125,0.0
Indian Blue Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Blue Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0,0.0
Bluethroat,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0121951,0.0117647,0.008547,0.0,0.0,0.0
Blue Whistling-Thrush,0.0,0.0015,0.0,0.0,0.0,0.0,0.0121951,0.0117647,0.017094,0.0131579,0.0,0.0261438
Black-backed Forktail,0.0217391,0.0714286,0.0689655,0.0465116,0.0697674,0.04,0.0243902,0.0117647,0.0512821,0.0,0.0,0.0457516
Siberian Rubythroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951,0.0352941,0.0,0.0,0.0234375,0.0196078
Chinese Rubythroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
White-tailed Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0
Himalayan Bluetail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snowy-browed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
Rufous-gorgeted Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Pied Flycatcher,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0,0.0078125,0.0065359
Taiga Flycatcher,0.2391304,0.3660714,0.2931034,0.3023256,0.2325581,0.2,0.2439024,0.2705882,0.1794872,0.1710526,0.1640625,0.2091503
Blue-fronted Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plumbeous Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-capped Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130719
Black Redstart,0.0217391,0.0,0.0517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579,0.0,0.0
Daurian Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-bellied Rock-Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue-capped Rock-Thrush,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
Blue Rock-Thrush,0.0434783,0.0446429,0.0862069,0.0232558,0.0697674,0.0,0.0121951,0.0235294,0.008547,0.0,0.0234375,0.0326797
